idx,label
11395,9
11396,5
11397,6
11398,7
11399,9
11400,4
11401,1
11402,2
11403,6
11404,2
11405,9
11406,0
11407,9
11408,4
11409,0
11410,5
11411,2
11412,8
11413,0
11414,0
11415,4
11416,8
11417,4
11418,5
11419,9
11420,0
11421,5
11422,1
11423,3
11424,7
11425,1
11426,6
11427,4
11428,8
11429,5
11430,3
11431,0
11432,1
11433,2
11434,5
11435,1
11436,4
11437,2
11438,7
11439,2
11440,0
11441,9
11442,5
11443,5
11444,4
11445,6
11446,6
11447,9
11448,3
11449,5
11450,3
11451,2
11452,8
11453,3
11454,1
11455,1
11456,0
11457,4
11458,1
11459,6
11460,2
11461,0
11462,3
11463,9
11464,3
11465,4
11466,7
11467,7
11468,7
11469,7
11470,4
11471,3
11472,0
11473,6
11474,8
11475,9
11476,1
11477,7
11478,5
11479,2
11480,9
11481,8
11482,7
11483,5
11484,3
11485,1
11486,9
11487,2
11488,7
11489,5
11490,0
11491,5
11492,9
11493,2
11494,3
11495,5
11496,5
11497,2
11498,7
11499,2
11500,0
11501,7
11502,8
11503,1
11504,5
11505,5
11506,5
11507,3
11508,4
11509,1
11510,0
11511,9
11512,8
11513,7
11514,5
11515,5
11516,5
11517,9
11518,3
11519,4
11520,2
11521,5
11522,6
11523,4
11524,9
11525,5
11526,5
11527,8
11528,9
11529,9
11530,0
11531,6
11532,1
11533,4
11534,5
11535,6
11536,2
11537,6
11538,4
11539,2
11540,6
11541,8
11542,1
11543,3
11544,5
11545,4
11546,8
11547,8
11548,8
11549,0
11550,4
11551,0
11552,9
11553,0
11554,8
11555,9
11556,4
11557,5
11558,0
11559,0
11560,4
11561,4
11562,1
11563,8
11564,7
11565,2
11566,5
11567,2
11568,0
11569,6
11570,6
11571,4
11572,7
11573,7
11574,9
11575,3
11576,4
11577,6
11578,4
11579,0
11580,2
11581,2
11582,5
11583,9
11584,3
11585,7
11586,9
11587,0
11588,4
11589,5
11590,3
11591,2
11592,8
11593,9
11594,3
11595,5
11596,1
11597,2
11598,0
11599,4
11600,1
11601,3
11602,8
11603,1
11604,0
11605,9
11606,5
11607,7
11608,3
11609,7
11610,6
11611,8
11612,1
11613,7
11614,5
11615,9
11616,0
11617,5
11618,5
11619,7
11620,2
11621,3
11622,7
11623,6
11624,7
11625,6
11626,5
11627,0
11628,6
11629,5
11630,3
11631,9
11632,1
11633,7
11634,3
11635,0
11636,0
11637,5
11638,6
11639,4
11640,1
11641,6
11642,2
11643,9
11644,0
11645,3
11646,1
11647,0
11648,9
11649,4
11650,5
11651,3
11652,0
11653,8
11654,8
11655,0
11656,4
11657,9
11658,8
11659,6
11660,5
11661,3
11662,9
11663,3
11664,0
11665,0
11666,6
11667,6
11668,2
11669,8
11670,6
11671,3
11672,4
11673,5
11674,9
11675,6
11676,8
11677,6
11678,0
11679,4
11680,2
11681,0
11682,7
11683,5
11684,3
11685,0
11686,7
11687,9
11688,0
11689,2
11690,7
11691,7
11692,1
11693,7
11694,2
11695,7
11696,3
11697,5
11698,0
11699,9
11700,1
11701,2
11702,7
11703,1
11704,1
11705,2
11706,0
11707,8
11708,1
11709,0
11710,5
11711,4
11712,6
11713,2
11714,2
11715,7
11716,3
11717,1
11718,1
11719,0
11720,5
11721,3
11722,6
11723,5
11724,9
11725,0
11726,7
11727,6
11728,9
11729,9
11730,5
11731,1
11732,6
11733,2
11734,5
11735,2
11736,0
11737,7
11738,2
11739,9
11740,4
11741,0
11742,7
11743,8
11744,1
11745,5
11746,5
11747,9
11748,1
11749,3
11750,1
11751,0
11752,2
11753,7
11754,0
11755,8
11756,9
11757,5
11758,6
11759,0
11760,0
11761,4
11762,5
11763,6
11764,4
11765,9
11766,0
11767,6
11768,3
11769,8
11770,2
11771,5
11772,3
11773,1
11774,4
11775,7
11776,0
11777,5
11778,7
11779,2
11780,2
11781,2
11782,5
11783,4
11784,5
11785,8
11786,6
11787,6
11788,3
11789,9
11790,7
11791,2
11792,3
11793,9
11794,6
11795,1
11796,6
11797,4
11798,9
11799,4
11800,2
11801,2
11802,5
11803,7
11804,9
11805,8
11806,4
11807,8
11808,0
11809,3
11810,7
11811,5
11812,9
11813,4
11814,0
11815,4
11816,6
11817,0
11818,8
11819,2
11820,8
11821,8
11822,5
11823,5
11824,9
11825,8
11826,0
11827,4
11828,7
11829,6
11830,6
11831,4
11832,7
11833,3
11834,8
11835,3
11836,6
11837,8
11838,7
11839,8
11840,9
11841,1
11842,6
11843,9
11844,9
11845,3
11846,8
11847,9
11848,7
11849,5
11850,0
11851,3
11852,1
11853,3
11854,7
11855,0
11856,4
11857,3
11858,0
11859,3
11860,7
11861,1
11862,6
11863,8
11864,6
11865,3
11866,2
11867,5
11868,1
11869,7
11870,5
11871,2
11872,8
11873,6
11874,8
11875,2
11876,1
11877,4
11878,4
11879,0
11880,7
11881,4
11882,2
11883,1
11884,4
11885,4
11886,2
11887,1
11888,1
11889,1
11890,0
11891,1
11892,9
11893,0
11894,6
11895,9
11896,6
11897,6
11898,2
11899,5
11900,7
11901,2
11902,3
11903,2
11904,8
11905,6
11906,5
11907,8
11908,2
11909,6
11910,5
11911,6
11912,1
11913,9
11914,7
11915,2
11916,7
11917,4
11918,3
11919,4
11920,4
11921,7
11922,7
11923,3
11924,2
11925,2
11926,5
11927,3
11928,4
11929,9
11930,0
11931,1
11932,2
11933,9
11934,0
11935,8
11936,2
11937,9
11938,0
11939,0
11940,5
11941,6
11942,2
11943,2
11944,7
11945,8
11946,1
11947,8
11948,5
11949,5
11950,4
11951,3
11952,4
11953,6
11954,3
11955,2
11956,3
11957,2
11958,9
11959,8
11960,7
11961,6
11962,7
11963,1
11964,4
11965,2
11966,5
11967,9
11968,9
11969,8
11970,9
11971,7
11972,7
11973,6
11974,5
11975,4
11976,2
11977,5
11978,2
11979,8
11980,5
11981,0
11982,1
11983,8
11984,6
11985,8
11986,9
11987,1
11988,4
11989,9
11990,4
11991,9
11992,2
11993,2
11994,6
11995,4
11996,6
11997,4
11998,7
11999,5
